date, awayTeam, homeTeam, homeWin, spread, ou, hWRCL, hWRCR, hFRM, hOAA, hBsR, hHand, hSpxFIP, hRpxFIP, hSpIperG, aWRCL, aWRCR, aFRM, aOAA, aBsR, aHand, aSpxFIP, aRpxFIP, aSpIperG
2021-05-19,CHW,MIN,0,-1,3,106,98,5.9,5.0,-3.1,1,5.3,4.27,4.857,138,105,-13.4,-10.0,-0.9,1,3.8,3.83,5.133
2021-05-19,HOU,OAK,0,-7,9,110,92,9.0,20.0,11.8,1,4.48,4.69,5.25,116,107,0.8,42.0,-6.2,1,4.09,4.19,5.674
2021-05-19,BOS,TOR,0,-4,10,101,97,5.0,-13.0,2.8,1,4.26,4.22,4.207,105,102,0.4,-39.0,-4.4,1,4.32,4.23,5.133
2021-05-20,PIT,ATL,0,-2,10,81,94,-0.4,5.0,5.4,-1,5.37,4.36,5.167,73,79,7.2,-8.0,-3.9,1,4.76,4.67,5.0
2021-05-20,WSN,CHC,1,3,7,106,90,-4.3,11.0,-8.6,1,4.24,4.26,4.125,107,85,-6.8,-27.0,-25.4,1,4.88,4.75,5.01
2021-05-20,SFG,CIN,0,-15,23,73,102,1.4,-36.0,-15.1,1,3.82,4.34,5.375,103,92,5.5,27.0,-6.4,1,3.72,4.2,5.407
2021-05-20,MIN,LAA,1,6,8,94,96,3.9,-24.0,6.8,1,2.7,4.38,4.207,106,95,5.9,5.0,-3.1,-1,4.32,4.27,4.5
2021-05-20,MIN,LAA,0,-3,9,94,96,3.9,-24.0,6.8,1,3.93,4.38,4.844,106,95,5.9,5.0,-3.1,1,3.45,4.27,5.633
2021-05-20,TBR,BAL,0,-9,11,103,74,-21.3,-33.0,-6.2,1,4.62,4.76,4.429,86,107,5.1,32.0,11.2,-1,3.98,3.98,4.75
2021-05-20,HOU,OAK,0,-4,12,108,89,9.0,20.0,11.8,-1,4.41,4.69,5.883,117,109,0.8,42.0,-6.2,1,4.53,4.19,4.833
2021-05-20,NYY,TEX,0,-2,2,88,93,16.7,28.0,-1.8,1,3.24,4.43,4.629,98,94,3.0,-22.0,-15.1,1,4.05,3.78,5.29
2021-05-20,BOS,TOR,0,-1,15,100,99,5.0,-13.0,2.8,-1,3.63,4.22,5.25,105,105,0.4,-39.0,-4.4,1,4.6,4.23,5.258
2021-05-21,PIT,ATL,1,19,21,81,94,-0.4,5.0,5.4,1,3.5,4.36,5.625,75,79,7.2,-8.0,-3.9,-1,4.01,4.67,5.754
2021-05-21,MIL,CIN,1,5,13,76,101,1.4,-36.0,-15.1,1,4.79,4.34,4.258,90,72,12.5,-18.0,8.5,1,3.63,4.05,4.883
2021-05-21,BOS,PHI,0,-8,14,92,82,6.2,-20.0,7.8,1,3.47,4.27,6.004,108,105,0.4,-39.0,-4.4,-1,4.58,4.23,4.883
2021-05-21,SEA,SDP,1,15,17,81,97,-2.7,14.0,0.7,1,4.08,4.18,4.29,68,84,-4.8,-7.0,-7.1,1,4.58,4.18,5.571
2021-05-21,LAD,SFG,0,-1,3,103,97,5.5,27.0,-6.4,-1,2.94,4.2,6.0,83,117,4.4,-13.0,9.3,1,3.16,4.07,6.337
2021-05-21,CHC,STL,0,-9,15,118,87,-7.9,49.0,11.7,1,5.33,4.65,5.862,106,91,-4.3,11.0,-8.6,1,4.12,4.26,5.258
2021-05-21,BAL,WSN,1,2,6,104,86,-6.8,-27.0,-25.4,1,5.54,4.75,5.0,101,74,-21.3,-33.0,-6.2,1,4.23,4.76,4.25
2021-05-21,DET,KCR,0,-2,12,79,86,-17.3,23.0,13.2,-1,4.62,4.5,5.375,55,86,-13.0,-16.0,1.2,1,4.25,4.69,5.258
2021-05-21,CHW,NYY,1,1,3,100,92,3.0,-22.0,-15.1,-1,3.92,3.78,5.133,135,104,-13.4,-10.0,-0.9,-1,3.26,3.83,6.011
2021-05-21,TBR,TOR,0,-2,16,99,100,5.0,-13.0,2.8,-1,3.87,4.22,3.678,87,111,5.1,32.0,11.2,1,2.76,3.98,6.337
2021-05-22,PIT,ATL,1,5,7,97,97,-0.4,5.0,5.4,1,4.74,4.36,4.5,75,79,7.2,-8.0,-3.9,1,4.92,4.67,4.008
2021-05-22,MIL,CIN,0,-1,7,74,104,1.4,-36.0,-15.1,1,3.42,4.34,5.006,88,72,12.5,-18.0,8.5,-1,4.67,4.05,4.0
2021-05-22,ARI,COL,1,1,13,97,64,0.7,1.0,12.4,1,4.69,4.63,5.133,94,82,-2.6,-14.0,6.6,-1,4.25,4.98,5.23
2021-05-22,NYM,MIA,1,2,4,92,80,1.7,-11.0,0.4,1,4.01,4.29,5.444,94,88,2.2,24.0,-13.5,-1,4.72,4.15,2.689
2021-05-22,SEA,SDP,1,2,10,82,102,-2.7,14.0,0.7,-1,4.81,4.18,3.508,68,83,-4.8,-7.0,-7.1,-1,4.56,4.18,5.571
2021-05-22,BAL,WSN,1,3,21,104,88,-6.8,-27.0,-25.4,-1,4.66,4.75,5.258,103,72,-21.3,-33.0,-6.2,-1,5.02,4.76,5.0
2021-05-22,MIN,CLE,1,2,8,79,81,2.2,20.0,7.4,1,2.7,3.96,6.563,106,97,5.9,5.0,-3.1,1,4.15,4.27,4.633
2021-05-22,CHW,NYY,1,7,7,94,94,3.0,-22.0,-15.1,1,2.25,3.78,6.341,127,104,-13.4,-10.0,-0.9,1,4.15,3.83,5.125
2021-05-22,TBR,TOR,0,-2,4,98,100,5.0,-13.0,2.8,-1,3.48,4.22,5.719,90,110,5.1,32.0,11.2,-1,3.13,3.98,4.258
2021-05-23,PIT,ATL,1,6,8,101,98,-0.4,5.0,5.4,-1,3.96,4.36,4.667,75,79,7.2,-8.0,-3.9,1,3.73,4.67,5.5
2021-05-23,MIL,CIN,0,-5,13,75,103,1.4,-36.0,-15.1,1,4.03,4.34,4.67,87,73,12.5,-18.0,8.5,1,3.33,4.05,5.375
2021-05-23,ARI,COL,1,1,7,99,64,0.7,1.0,12.4,1,4.14,4.63,5.674,94,84,-2.6,-14.0,6.6,1,4.87,4.98,5.508
2021-05-23,BOS,PHI,1,4,8,90,83,6.2,-20.0,7.8,1,3.04,4.27,6.674,106,107,0.4,-39.0,-4.4,-1,3.3,4.23,5.5
2021-05-23,SEA,SDP,1,7,11,86,101,-2.7,14.0,0.7,1,3.6,4.18,6.007,73,82,-4.8,-7.0,-7.1,1,5.89,4.18,4.867
2021-05-23,LAD,SFG,0,-6,16,104,93,5.5,27.0,-6.4,1,3.82,4.2,5.893,85,116,4.4,-13.0,9.3,-1,3.39,4.07,6.226
2021-05-23,CHC,STL,0,-1,3,117,86,-7.9,49.0,11.7,1,4.26,4.65,5.758,105,92,-4.3,11.0,-8.6,1,5.76,4.26,4.448
2021-05-23,BAL,WSN,1,1,11,109,88,-6.8,-27.0,-25.4,-1,4.42,4.75,5.129,105,74,-21.3,-33.0,-6.2,1,4.93,4.76,4.556
2021-05-23,OAK,LAA,1,1,11,93,96,3.9,-24.0,6.8,1,3.93,4.38,5.379,112,96,9.0,20.0,11.8,-1,3.81,4.69,5.444
2021-05-23,MIN,CLE,0,-3,13,80,82,2.2,20.0,7.4,1,4.28,3.96,6.111,106,97,5.9,5.0,-3.1,-1,5.87,4.27,5.005
2021-05-23,CHW,NYY,1,1,9,94,96,3.0,-22.0,-15.1,1,3.9,3.78,4.633,127,102,-13.4,-10.0,-0.9,-1,4.45,3.83,5.563
2021-05-23,HOU,TEX,1,1,5,87,94,16.7,28.0,-1.8,1,4.7,4.43,5.341,120,106,0.8,42.0,-6.2,1,4.07,4.19,5.5
2021-05-23,TBR,TOR,0,-2,10,97,99,5.0,-13.0,2.8,-1,3.11,4.22,5.758,88,111,5.1,32.0,11.2,1,4.24,3.98,5.267
2021-05-24,PHI,MIA,1,3,15,87,80,1.7,-11.0,0.4,-1,3.38,4.29,5.674,93,83,6.2,-20.0,7.8,1,3.2,4.27,6.337
2021-05-24,SDP,MIL,1,2,8,90,74,12.5,-18.0,8.5,1,3.02,4.05,6.333,90,101,-2.7,14.0,0.7,-1,3.35,4.18,4.448
2021-05-24,COL,NYM,0,-1,5,95,84,2.2,24.0,-13.5,-1,3.16,4.15,4.75,96,65,0.7,1.0,12.4,-1,4.3,4.63,5.004
2021-05-24,CLE,DET,0,-1,11,62,87,-13.0,-16.0,1.2,1,3.9,4.69,5.672,82,82,2.2,20.0,7.4,-1,7.34,3.96,3.017
2021-05-24,BAL,MIN,1,5,11,105,97,5.9,5.0,-3.1,1,5.48,4.27,5.0,108,73,-21.3,-33.0,-6.2,-1,3.74,4.76,6.448
2021-05-24,SEA,OAK,0,-2,6,113,97,9.0,20.0,11.8,1,4.51,4.69,5.222,73,82,-4.8,-7.0,-7.1,-1,3.44,4.18,6.25
2021-05-24,TBR,TOR,0,-6,22,99,98,5.0,-13.0,2.8,1,4.98,4.22,2.017,91,111,5.1,32.0,11.2,-1,4.27,3.98,5.613
2021-05-25,SDP,MIL,0,-6,8,94,73,12.5,-18.0,8.5,1,1.4,4.05,5.719,95,99,-2.7,14.0,0.7,1,2.51,4.18,5.667
2021-05-25,CIN,WSN,0,-1,3,106,91,-6.8,-27.0,-25.4,1,3.13,4.75,6.226,75,103,1.4,-36.0,-15.1,1,3.92,4.34,5.0
2021-05-25,ATL,BOS,0,-2,4,105,106,0.4,-39.0,-4.4,1,4.35,4.23,5.337,101,98,-0.4,5.0,5.4,1,3.49,4.36,5.0
2021-05-25,STL,CHW,1,5,11,130,101,-13.4,-10.0,-0.9,1,3.72,3.83,5.452,116,83,-7.9,49.0,11.7,1,3.95,4.65,5.893
2021-05-25,CLE,DET,0,-3,5,64,88,-13.0,-16.0,1.2,-1,5.47,4.69,4.576,83,83,2.2,20.0,7.4,1,4.09,3.96,6.667
2021-05-25,LAD,HOU,0,-7,11,119,103,0.8,42.0,-6.2,1,3.94,4.19,5.907,84,118,4.4,-13.0,9.3,-1,3.19,4.07,5.607
2021-05-25,BAL,MIN,1,3,11,104,99,5.9,5.0,-3.1,1,3.35,4.27,5.563,108,74,-21.3,-33.0,-6.2,1,4.98,4.76,4.25
2021-05-25,TOR,NYY,0,-4,8,95,96,3.0,-22.0,-15.1,1,4.24,3.78,5.559,98,100,5.0,-13.0,2.8,-1,3.72,4.22,5.333
2021-05-25,SEA,OAK,0,-1,7,111,96,9.0,20.0,11.8,-1,4.7,4.69,5.785,73,82,-4.8,-7.0,-7.1,1,5.15,4.18,3.033
2021-05-25,KCR,TBR,0,-1,3,94,111,5.1,32.0,11.2,-1,4.2,3.98,4.889,82,85,-17.3,23.0,13.2,1,4.57,4.5,4.23
2021-05-26,SFG,ARI,0,-1,9,93,82,-2.6,-14.0,6.6,1,4.19,4.98,5.674,99,96,5.5,27.0,-6.4,1,3.76,4.2,5.339
2021-05-26,PHI,MIA,1,2,6,86,82,1.7,-11.0,0.4,1,7.48,4.29,4.0,94,80,6.2,-20.0,7.8,1,3.37,4.27,5.903
2021-05-26,SDP,MIL,0,-1,3,92,71,12.5,-18.0,8.5,-1,3.34,4.05,5.5,95,97,-2.7,14.0,0.7,1,4.0,4.18,4.504
2021-05-26,CHC,PIT,0,-3,5,74,77,7.2,-8.0,-3.9,1,4.66,4.67,5.0,104,90,-4.3,11.0,-8.6,1,4.28,4.26,4.119
2021-05-26,CIN,WSN,1,2,8,108,88,-6.8,-27.0,-25.4,1,4.95,4.75,4.879,76,103,1.4,-36.0,-15.1,1,4.75,4.34,4.341
2021-05-26,TEX,LAA,1,1,17,96,98,3.9,-24.0,6.8,1,4.31,4.38,4.438,87,92,16.7,28.0,-1.8,1,3.15,4.43,4.781
2021-05-26,ATL,BOS,1,4,14,104,104,0.4,-39.0,-4.4,1,4.46,4.23,5.23,101,97,-0.4,5.0,5.4,-1,5.0,4.36,5.286
2021-05-26,STL,CHW,0,-4,4,129,102,-13.4,-10.0,-0.9,-1,2.77,3.83,6.01,120,83,-7.9,49.0,11.7,1,5.07,4.65,4.883
2021-05-26,CLE,DET,1,1,1,64,86,-13.0,-16.0,1.2,1,4.33,4.69,5.341,82,83,2.2,20.0,7.4,-1,5.59,3.96,3.867
2021-05-26,LAD,HOU,1,3,7,116,103,0.8,42.0,-6.2,1,4.36,4.19,4.857,84,117,4.4,-13.0,9.3,1,3.17,4.07,6.307
2021-05-26,BAL,MIN,1,1,5,105,101,5.9,5.0,-3.1,1,3.98,4.27,5.438,106,76,-21.3,-33.0,-6.2,1,3.96,4.76,4.333
2021-05-26,KCR,TBR,1,1,3,92,109,5.1,32.0,11.2,1,2.92,3.98,6.2,79,85,-17.3,23.0,13.2,-1,4.34,4.5,5.444
2021-05-27,SDP,MIL,1,1,11,91,70,12.5,-18.0,8.5,1,3.88,4.05,4.785,89,97,-2.7,14.0,0.7,-1,5.23,4.18,3.607
2021-05-27,COL,NYM,1,1,1,93,84,2.2,24.0,-13.5,1,3.55,4.15,5.207,97,63,0.7,1.0,12.4,1,3.93,4.63,5.203
2021-05-27,COL,NYM,1,2,6,93,84,2.2,24.0,-13.5,-1,2.97,4.15,3.017,97,63,0.7,1.0,12.4,1,4.72,4.63,5.119
2021-05-27,CHC,PIT,0,-2,8,73,76,7.2,-8.0,-3.9,-1,4.11,4.67,5.67,104,91,-4.3,11.0,-8.6,1,4.14,4.26,5.448
2021-05-27,CIN,WSN,0,-3,3,106,89,-6.8,-27.0,-25.4,1,5.32,4.75,5.011,75,102,1.4,-36.0,-15.1,1,3.56,4.34,5.148
2021-05-27,BAL,CHW,1,4,6,129,101,-13.4,-10.0,-0.9,1,4.21,3.83,5.004,105,76,-21.3,-33.0,-6.2,-1,5.14,4.76,4.714
2021-05-27,TOR,NYY,1,2,8,92,96,3.0,-22.0,-15.1,-1,3.65,3.78,5.341,100,101,5.0,-13.0,2.8,-1,3.36,4.22,5.879
2021-05-27,LAA,OAK,1,5,5,110,98,9.0,20.0,11.8,1,3.71,4.69,6.1,96,101,3.9,-24.0,6.8,-1,5.29,4.38,4.5
2021-05-27,KCR,TBR,1,5,9,91,108,5.1,32.0,11.2,-1,3.2,3.98,4.407,79,83,-17.3,23.0,13.2,1,4.05,4.5,5.0
2021-05-28,STL,ARI,0,-2,14,96,81,-2.6,-14.0,6.6,-1,4.5,4.98,5.307,109,84,-7.9,49.0,11.7,1,6.07,4.65,3.667
2021-05-28,SFG,LAD,0,-3,13,86,115,4.4,-13.0,9.3,1,3.36,4.07,6.448,102,94,5.5,27.0,-6.4,1,3.94,4.2,5.6
2021-05-28,MIA,BOS,1,3,7,103,104,0.4,-39.0,-4.4,-1,4.38,4.23,5.007,85,81,1.7,-11.0,0.4,1,4.17,4.29,5.667
2021-05-28,NYY,DET,1,1,5,64,84,-13.0,-16.0,1.2,1,4.51,4.69,5.785,94,93,3.0,-22.0,-15.1,1,2.3,3.78,6.407
2021-05-28,LAA,OAK,1,2,4,111,98,9.0,20.0,11.8,-1,3.76,4.69,5.4,96,97,3.9,-24.0,6.8,1,3.62,4.38,5.006
2021-05-28,TEX,SEA,1,1,5,80,81,-4.8,-7.0,-7.1,-1,4.73,4.18,5.5,90,91,16.7,28.0,-1.8,1,4.84,4.43,5.0
2021-05-29,STL,ARI,0,-3,11,96,82,-2.6,-14.0,6.6,1,5.35,4.98,4.033,111,83,-7.9,49.0,11.7,1,3.99,4.65,6.007
2021-05-29,CIN,CHC,1,8,12,103,90,-4.3,11.0,-8.6,1,5.81,4.26,4.503,76,100,1.4,-36.0,-15.1,1,4.13,4.34,4.703
2021-05-29,SFG,LAD,0,-5,17,83,115,4.4,-13.0,9.3,-1,3.19,4.07,6.203,102,94,5.5,27.0,-6.4,1,3.21,4.2,5.375
2021-05-29,ATL,NYM,1,11,15,93,84,2.2,24.0,-13.5,1,4.21,4.15,5.5,100,98,-0.4,5.0,5.4,1,3.33,4.36,5.667
2021-05-29,COL,PIT,1,7,7,73,77,7.2,-8.0,-3.9,1,3.59,4.67,5.448,96,61,0.7,1.0,12.4,1,4.13,4.63,5.707
2021-05-29,COL,PIT,1,4,4,73,77,7.2,-8.0,-3.9,1,5.05,4.67,4.119,96,61,0.7,1.0,12.4,-1,4.03,4.63,5.303
2021-05-29,MIL,WSN,0,-3,5,106,86,-6.8,-27.0,-25.4,-1,4.42,4.75,5.222,88,71,12.5,-18.0,8.5,1,3.49,4.05,5.23
2021-05-29,MIL,WSN,0,-4,8,106,86,-6.8,-27.0,-25.4,-1,4.95,4.75,5.007,88,71,12.5,-18.0,8.5,-1,4.45,4.05,4.143
2021-05-29,MIA,BOS,1,2,4,103,104,0.4,-39.0,-4.4,1,3.75,4.23,5.503,86,82,1.7,-11.0,0.4,-1,3.4,4.29,5.607
2021-05-29,BAL,CHW,1,3,11,127,102,-13.4,-10.0,-0.9,-1,4.35,3.83,5.407,105,75,-21.3,-33.0,-6.2,1,4.74,4.76,4.507
2021-05-29,BAL,CHW,1,2,4,127,102,-13.4,-10.0,-0.9,1,4.3,3.83,5.883,105,75,-21.3,-33.0,-6.2,-1,3.8,4.76,6.503
2021-05-29,SDP,HOU,0,-3,19,114,106,0.8,42.0,-6.2,1,4.19,4.19,2.667,89,97,-2.7,14.0,0.7,1,3.71,4.18,6.107
2021-05-29,LAA,OAK,0,-4,4,111,97,9.0,20.0,11.8,1,4.35,4.69,5.3,96,96,3.9,-24.0,6.8,1,2.62,4.38,4.339
2021-05-29,TEX,SEA,1,1,5,79,81,-4.8,-7.0,-7.1,1,5.88,4.18,4.883,90,92,16.7,28.0,-1.8,1,4.83,4.43,5.507
2021-05-29,PHI,TBR,1,2,8,91,109,5.1,32.0,11.2,-1,4.3,3.98,5.678,93,79,6.2,-20.0,7.8,1,3.0,4.27,6.8
2021-05-30,CIN,CHC,0,-4,6,103,92,-4.3,11.0,-8.6,1,4.87,4.26,5.226,77,99,1.4,-36.0,-15.1,1,3.99,4.34,5.003
2021-05-30,SFG,LAD,0,-1,9,89,113,4.4,-13.0,9.3,-1,3.17,4.07,5.821,111,93,5.5,27.0,-6.4,1,3.09,4.2,6.407
2021-05-30,MIL,WSN,0,-3,3,106,85,-6.8,-27.0,-25.4,1,3.17,4.75,6.303,91,72,12.5,-18.0,8.5,1,2.9,4.05,6.4
2021-05-30,TOR,CLE,0,-3,5,83,81,2.2,20.0,7.4,1,4.14,3.96,6.8,99,105,5.0,-13.0,2.8,1,4.35,4.22,4.167
2021-05-30,TOR,CLE,1,1,11,83,81,2.2,20.0,7.4,-1,5.21,3.96,3.678,99,105,5.0,-13.0,2.8,-1,3.48,4.22,5.407
2021-05-30,SDP,HOU,1,3,11,114,106,0.8,42.0,-6.2,1,4.04,4.19,5.915,89,98,-2.7,14.0,0.7,-1,3.43,4.18,4.4
2021-05-30,KCR,MIN,0,-3,9,102,101,5.9,5.0,-3.1,1,5.4,4.27,5.111,78,84,-17.3,23.0,13.2,1,4.39,4.5,4.507
2021-05-30,LAA,OAK,0,-2,6,110,95,9.0,20.0,11.8,-1,4.68,4.69,5.703,96,95,3.9,-24.0,6.8,-1,3.83,4.38,3.758
2021-05-30,PHI,TBR,1,4,8,92,108,5.1,32.0,11.2,1,0.86,3.98,2.0,91,78,6.2,-20.0,7.8,1,3.3,4.27,6.303
2021-05-31,NYM,ARI,0,-4,8,100,83,-2.6,-14.0,6.6,1,3.96,4.98,5.707,91,89,2.2,24.0,-13.5,1,1.64,4.15,6.429
2021-05-31,WSN,ATL,1,2,8,100,97,-0.4,5.0,5.4,1,3.3,4.36,5.2,105,83,-6.8,-27.0,-25.4,1,4.71,4.75,4.781
2021-05-31,STL,LAD,1,5,13,89,111,4.4,-13.0,9.3,1,3.51,4.07,6.279,112,85,-7.9,49.0,11.7,1,4.13,4.65,5.7
2021-05-31,LAA,SFG,1,5,7,110,94,5.5,27.0,-6.4,1,3.65,4.2,5.29,94,95,3.9,-24.0,6.8,1,3.99,4.38,5.007
2021-05-31,MIN,BAL,0,-1,5,111,72,-21.3,-33.0,-6.2,1,4.26,4.76,4.5,102,101,5.9,5.0,-3.1,1,3.34,4.27,5.603
2021-05-31,CHW,CLE,0,-2,14,82,81,2.2,20.0,7.4,-1,5.52,3.96,4.008,126,104,-13.4,-10.0,-0.9,-1,2.75,3.83,6.008
2021-05-31,BOS,HOU,1,9,13,116,103,0.8,42.0,-6.2,1,4.77,4.19,5.508,103,105,0.4,-39.0,-4.4,-1,3.4,4.23,5.333
2021-05-31,PIT,KCR,1,4,10,78,85,-17.3,23.0,13.2,-1,4.15,4.5,5.4,80,77,7.2,-8.0,-3.9,1,6.74,4.67,3.767
2021-05-31,TBR,NYY,0,-2,4,91,92,3.0,-22.0,-15.1,1,4.09,3.78,4.674,93,109,5.1,32.0,11.2,-1,3.84,3.98,5.2
2021-05-31,OAK,SEA,1,1,11,82,81,-4.8,-7.0,-7.1,1,4.6,4.18,3.356,107,95,9.0,20.0,11.8,1,4.93,4.69,5.689
2021-06-01,WSN,ATL,0,-5,17,99,97,-0.4,5.0,5.4,-1,4.35,4.36,5.0,102,83,-6.8,-27.0,-25.4,1,4.94,4.75,5.008
2021-06-01,SDP,CHC,1,1,7,106,92,-4.3,11.0,-8.6,1,4.16,4.26,5.603,88,97,-2.7,14.0,0.7,-1,4.76,4.18,3.672
2021-06-01,PHI,CIN,0,-14,20,74,100,1.4,-36.0,-15.1,1,3.55,4.34,5.254,89,78,6.2,-20.0,7.8,1,3.54,4.27,5.912
2021-06-01,TEX,COL,1,1,5,93,60,0.7,1.0,12.4,1,3.85,4.63,5.276,86,89,16.7,28.0,-1.8,1,3.28,4.43,4.703
2021-06-01,STL,LAD,0,-1,5,90,113,4.4,-13.0,9.3,-1,0.98,4.07,2.033,112,85,-7.9,49.0,11.7,1,5.12,4.65,4.896
2021-06-01,LAA,SFG,0,-7,9,110,95,5.5,27.0,-6.4,-1,3.0,4.2,6.0,94,94,3.9,-24.0,6.8,-1,3.86,4.38,4.896
2021-06-01,MIN,BAL,1,3,11,110,71,-21.3,-33.0,-6.2,-1,4.79,4.76,4.75,100,100,5.9,5.0,-3.1,1,3.97,4.27,5.508
2021-06-01,CHW,CLE,1,1,11,85,81,2.2,20.0,7.4,1,2.66,3.96,6.545,126,103,-13.4,-10.0,-0.9,1,4.12,3.83,5.103
2021-06-01,BOS,HOU,1,4,6,117,105,0.8,42.0,-6.2,1,4.17,4.19,5.0,103,103,0.4,-39.0,-4.4,1,4.56,4.23,5.4
2021-06-01,PIT,KCR,1,5,15,78,87,-17.3,23.0,13.2,1,4.18,4.5,4.707,78,77,7.2,-8.0,-3.9,1,5.01,4.67,4.339
2021-06-01,TBR,NYY,1,2,8,90,92,3.0,-22.0,-15.1,1,4.14,3.78,5.556,91,108,5.1,32.0,11.2,1,2.82,3.98,6.364
2021-06-01,OAK,SEA,0,-6,18,82,81,-4.8,-7.0,-7.1,-1,5.0,4.18,5.607,107,95,9.0,20.0,11.8,1,3.68,4.69,6.364
2021-06-01,MIA,TOR,1,4,6,101,106,5.0,-13.0,2.8,-1,3.5,4.22,5.778,87,81,1.7,-11.0,0.4,1,3.65,4.29,5.909
2021-06-02,NYM,ARI,0,-1,13,99,83,-2.6,-14.0,6.6,-1,4.69,4.98,5.188,96,89,2.2,24.0,-13.5,-1,3.47,4.15,4.889
2021-06-02,WSN,ATL,0,-2,8,100,96,-0.4,5.0,5.4,-1,4.94,4.36,5.254,107,83,-6.8,-27.0,-25.4,-1,4.74,4.75,4.839
2021-06-02,SDP,CHC,1,5,7,110,91,-4.3,11.0,-8.6,1,3.5,4.26,5.452,87,97,-2.7,14.0,0.7,1,5.08,4.18,2.25
2021-06-02,TEX,COL,1,3,9,91,60,0.7,1.0,12.4,1,4.72,4.63,5.007,86,86,16.7,28.0,-1.8,1,4.59,4.43,5.091
2021-06-02,STL,LAD,1,11,17,90,112,4.4,-13.0,9.3,1,3.58,4.07,6.403,115,83,-7.9,49.0,11.7,1,5.02,4.65,5.893
2021-06-02,MIN,BAL,1,3,9,110,73,-21.3,-33.0,-6.2,1,4.73,4.76,4.37,101,102,5.9,5.0,-3.1,1,3.76,4.27,6.0
2021-06-02,TBR,NYY,1,1,7,90,91,3.0,-22.0,-15.1,-1,3.91,3.78,5.303,90,107,5.1,32.0,11.2,-1,2.89,3.98,4.506
2021-06-02,OAK,SEA,0,-6,6,83,83,-4.8,-7.0,-7.1,1,4.6,4.18,5.23,109,97,9.0,20.0,11.8,-1,3.7,4.69,5.461
2021-06-03,TEX,COL,1,5,17,93,62,0.7,1.0,12.4,-1,3.97,4.63,5.185,86,85,16.7,28.0,-1.8,1,4.96,4.43,5.642
2021-06-03,MIA,PIT,1,2,8,77,78,7.2,-8.0,-3.9,-1,4.22,4.67,5.603,85,82,1.7,-11.0,0.4,1,3.52,4.29,3.517
2021-06-03,NYM,SDP,1,1,7,85,96,-2.7,14.0,0.7,1,3.91,4.18,6.006,101,90,2.2,24.0,-13.5,1,3.91,4.15,5.444
2021-06-03,CHC,SFG,1,5,9,106,94,5.5,27.0,-6.4,1,4.21,4.2,5.461,111,91,-4.3,11.0,-8.6,1,5.65,4.26,4.548
2021-06-03,SEA,LAA,0,-4,8,93,94,3.9,-24.0,6.8,1,4.29,4.38,4.633,78,83,-4.8,-7.0,-7.1,-1,4.9,4.18,5.444
2021-06-03,DET,CHW,1,3,5,126,103,-13.4,-10.0,-0.9,1,4.06,3.83,5.785,73,85,-13.0,-16.0,1.2,1,4.27,4.69,5.707
2021-06-03,BOS,HOU,0,-4,6,116,105,0.8,42.0,-6.2,1,4.2,4.19,3.258,99,100,0.4,-39.0,-4.4,-1,4.27,4.23,5.007
2021-06-03,MIN,KCR,1,1,11,79,90,-17.3,23.0,13.2,-1,4.76,4.5,5.667,101,101,5.9,5.0,-3.1,-1,5.31,4.27,5.115
2021-06-03,TBR,NYY,0,-7,11,93,91,3.0,-22.0,-15.1,1,2.35,3.78,6.37,88,107,5.1,32.0,11.2,-1,4.01,3.98,5.571
2021-06-04,LAD,ATL,0,-4,14,99,95,-0.4,5.0,5.4,1,3.4,4.36,5.5,92,112,4.4,-13.0,9.3,-1,3.31,4.07,6.094
2021-06-04,OAK,COL,0,-4,14,95,64,0.7,1.0,12.4,1,4.34,4.63,5.461,108,97,9.0,20.0,11.8,1,4.2,4.69,5.279
2021-06-04,ARI,MIL,1,4,6,93,73,12.5,-18.0,8.5,1,3.45,4.05,5.407,107,82,-2.6,-14.0,6.6,1,2.98,4.98,5.344
2021-06-04,WSN,PHI,0,-1,3,95,82,6.2,-20.0,7.8,1,2.82,4.27,6.818,105,82,-6.8,-27.0,-25.4,1,3.07,4.75,6.276
2021-06-04,MIA,PIT,1,7,11,77,78,7.2,-8.0,-3.9,1,4.85,4.67,4.207,84,82,1.7,-11.0,0.4,1,4.35,4.29,5.258
2021-06-04,NYM,SDP,1,2,2,84,97,-2.7,14.0,0.7,-1,3.66,4.18,4.273,100,89,2.2,24.0,-13.5,-1,3.75,4.15,3.207
2021-06-04,SEA,LAA,1,1,5,95,93,3.9,-24.0,6.8,1,3.93,4.38,5.148,79,85,-4.8,-7.0,-7.1,1,6.19,4.18,3.017
2021-06-04,DET,CHW,1,1,17,126,102,-13.4,-10.0,-0.9,-1,4.47,3.83,5.37,73,84,-13.0,-16.0,1.2,1,3.96,4.69,5.75
2021-06-04,MIN,KCR,1,9,19,85,89,-17.3,23.0,13.2,1,4.41,4.5,4.552,104,100,5.9,5.0,-3.1,1,5.14,4.27,5.003
2021-06-04,TBR,TEX,1,1,9,84,86,16.7,28.0,-1.8,1,4.09,4.43,6.003,88,107,5.1,32.0,11.2,-1,4.06,3.98,5.258
2021-06-04,HOU,TOR,0,-12,14,101,107,5.0,-13.0,2.8,-1,3.14,4.22,5.803,114,105,0.8,42.0,-6.2,1,4.09,4.19,6.089
